epoch,acc,loss,mean_squared_error,val_acc,val_loss,val_mean_squared_error
49,0.5949043252251365,4.821557955308394,1.4610887151775938,0.5355074753726485,3.6640356752994285,0.40192726667780077
50,0.6110962828000387,5.119062813845548,2.6824187166763074,0.43790438880015464,3.7633994722018276,0.2775952224313778
51,0.5493103157390248,5.122287779143362,0.7412576910221216,0.45366232804138296,3.926343465373464,0.31271342117420947
52,0.5808303518728777,5.008295680537368,1.2564448226581921,0.5116485909823953,3.793610395306218,0.2974550728380245
53,0.6154366009163134,4.848230809876413,1.304614240472967,0.49837246820004316,3.731878016116845,0.29471999885392014
54,0.6207165284590288,4.951726552211877,1.4810755361210217,0.51817375378017,3.6145621494655193,0.4449186429490138
55,0.6286414771369009,4.7924535057761455,1.5684081893978696,0.5020747728591418,3.4771023945216717,0.35763199921071964
56,0.6166021950317152,4.831025614882961,1.6066417296727498,0.5281170967721591,3.5991949478205103,0.26979434577217937
57,0.6364727399565957,4.6525458567070235,1.8225483027371494,0.5651977466840814,3.572846001952234,0.2777012081911964
58,0.677582840124766,4.778533791050767,1.5738861922061804,0.5899042434936023,3.716284543058298,0.3418583221679186
59,0.6765341523921851,5.1052688107346045,1.0374440623052192,0.547171064536937,3.5465888872633884,0.2612018752707182
60,0.6657702507394733,4.707126010547984,0.7363946094657435,0.6031201821174065,3.5034062531742736,0.4076631869712885
61,0.6625760125391411,5.176876111464067,0.9051192348653619,0.677981983571157,3.8209983797839087,0.3601215555720086
62,0.7069363178628864,5.168481118751295,0.46811803543206415,0.5366050013660515,3.521647324527267,0.2750791611462614
63,0.6543567108385491,4.761867552092581,0.46294165380073315,0.6596125986454261,3.4023718033393804,0.27354320296405876
64,0.7129738276655023,4.7834227735346015,0.5185715646454783,0.6882980966219937,3.2340379109347825,0.29605164623608554
65,0.6878056092695757,4.5468080405033,0.4503668528614622,0.6503706269890722,3.4276503124376285,0.338752862745828
66,0.6793308185808586,4.616925831997033,0.5309968500426321,0.6060233011733006,3.2281219558994265,0.2913650892076701
67,0.7043988361503138,4.45207319837628,0.5150406992796696,0.5677171884662043,3.3791000094727006,0.25399933331204155
68,0.6908141862262379,4.600423899563876,0.7897372877959049,0.6343209395443437,3.1173934901717804,0.3268836614859365
69,0.7024816906813419,4.539743235616973,0.9566087903398456,0.6796755655838626,3.0543946593347258,0.3588356018936547
70,0.7012295361721155,4.414165511275783,0.8337243723146843,0.6414329822916184,3.0505795931294015,0.32636256766145244
71,0.6952121709332322,4.470785112091989,0.7567593545624705,0.52485282142667,3.306821033032271,0.3331687145859656
72,0.687367684913404,4.555688121102073,0.8645045359929403,0.5711962837372383,3.2302301921983707,0.3421656806973645
73,0.6793999997052279,4.5655154314908115,0.8858874169262972,0.5998910226090981,2.9276187924573023,0.43208620060969444
74,0.6726068023479346,4.265428600889264,0.9849478475975267,0.5680030819273343,2.87248963683191,0.4160204668984796
75,0.6653091058586583,4.263382319248084,1.0268436417435154,0.6061478635690508,2.864534242309793,0.4173697607360617
76,0.6728564717552878,4.195551713307698,0.9882504018870267,0.6212604924710128,2.850469951211971,0.46190370173349865
77,0.7132432135668668,4.276648998260498,0.9022741444183119,0.6574634413649566,2.8258346258288753,0.351394375310327
78,0.7229859883135016,4.26240789529049,0.9154902696609497,0.6484438463719222,2.9067539089787617,0.3990252052780485
79,0.6788449594468782,4.31530676466046,0.9242307453444509,0.6042913141911918,3.114244509787455,0.3386548422548893
80,0.6870529796137954,4.504176313226873,0.6800241253592751,0.6214728390213347,2.829848111981023,0.39078971504294957
81,0.6970688249125625,4.214077963973537,0.8965103987491492,0.6181625562862758,2.74406710854412,0.4495173222827215
82,0.6929453972614172,4.225894711234353,0.9811790639703925,0.5943672126227052,2.7922455725008555,0.4053947594914123
83,0.6788115718147971,4.150021589163578,0.7990910844369368,0.6250790174860154,2.7019261339285077,0.39961987951376143
84,0.7110710017608873,4.149556853554466,0.7749930927247712,0.6364985499938909,2.7047745363555684,0.38616760847342274
85,0.6980797829050006,4.151941993019798,0.7657658548066111,0.6095692967846446,2.7186529653785874,0.3811982387173785
86,0.687461383414991,3.9850814631490996,0.8069868936683192,0.6097365073914075,2.6910170882287687,0.4156365316279613
87,0.7006573713187015,4.017263441374808,0.8734612049478473,0.6238200829847016,2.6702813962950325,0.40069955674401164
88,0.7056507703029749,4.069719422947276,0.8370566024924769,0.6296799152436918,2.67901052001619,0.40014064050938963
89,0.7131510286620169,4.172785036491625,0.9317582628943704,0.6238284698367988,2.6616983135251235,0.40675730078759853
90,0.6991004889661615,3.9669316392956357,0.8830316265424093,0.6187619201458283,2.667697032872778,0.3881950200039105
91,0.7033642331759135,3.98791521245783,0.9157932798067728,0.6269205216943783,2.651146359687304,0.39814982100994917
92,0.692584904757413,3.98689722292351,0.8733603430516792,0.6206452624641196,2.6711280572153355,0.38616780207975065
93,0.6919513687942968,3.998797691229618,0.8998638824983076,0.6167874684298995,2.6540517946229363,0.40424321385195655
94,0.7017691695328915,4.173059087811095,1.0177255832787715,0.6121849217554078,2.6580000619818693,0.39579230242402014
95,0.676523076765465,4.054430889360832,0.9197550704984954,0.6168852974898624,2.652046589955796,0.4038837834866378
96,0.7008053010160272,3.962901375510476,1.0256956851843633,0.621490365397321,2.6465588207662543,0.41058649024824156
97,0.6988536516825358,3.9317258921536533,0.9644817113876343,0.6165818363210581,2.637414117799188,0.3958716992914242
98,0.6912436250484351,3.9695056568492544,0.9159741546168472,0.6115521118588692,2.621181905704693,0.4001018679054984
99,0.6979910478447423,3.9289057616031533,1.0166908321958599,0.6193036232551519,2.6121421347569376,0.41533662889995715
100,0.6994002407247369,3.8285300370418662,0.9920017502524636,0.6183447855232406,2.6142737708822654,0.41001622607238103
101,0.6920481107451699,3.9579629320086855,0.998564600944519,0.6144327155865021,2.6228504215713837,0.40092162668269915
102,0.6946363178166476,3.856330040729407,0.9558965527650082,0.6141426437092523,2.629141101001823,0.3967851609209158
103,0.6966137651241187,3.9729075070583457,0.9874148982943911,0.6188463664402927,2.625335902193167,0.39893437998138204
104,0.6981151284593524,4.101467811700069,0.9734283595374136,0.6235483967474778,2.6201111974507354,0.4030997457295439
105,0.6997379498048262,3.9847628853537818,0.9833647536508965,0.625408376220369,2.6182570457458496,0.40152476042726615
106,0.6936173673832056,4.0579518188129775,0.9865343064972849,0.6261840584504343,2.6174983769437694,0.4015144301156928
107,0.6964111833861379,4.079633589946862,0.9915181615135886,0.6261205642762846,2.6168222636201954,0.4032260257832325
108,0.6968599431442491,4.025444522048488,0.986770055510781,0.6247337460517883,2.616883605066007,0.4056436754491207
109,0.7002326882246769,3.9499259428544478,1.0395702719688416,0.6243893769535706,2.617772363398197,0.406878318229731
110,0.6964140064788588,3.9803083593195137,0.9357369343439738,0.6238317798524007,2.618622546648457,0.4062438385329977
111,0.6940895445419081,3.849330374688813,0.9782258181860952,0.6248198582308135,2.6164490393478506,0.4075301311311931
112,0.6963190093184962,3.9154230898076836,0.9875112934546038,0.6258204822992757,2.6148663889752686,0.40765326736617263
113,0.6989636204459451,3.8310701919324472,0.9546229351650585,0.626877080785097,2.6168713813280537,0.40464118449357306
114,0.6995954387115709,3.8789725014657686,0.9839789975773204,0.6277238322000434,2.617645931940009,0.40429101025101044
115,0.6919635118860187,3.857708656426632,0.9299283226331075,0.6282170684668269,2.618004771044655,0.404386508203771
116,0.69948267214226,3.886698751738577,0.9675213098526001,0.6304949126104369,2.6148984797679593,0.40839890319935596
117,0.7134288748105367,4.113411961179791,0.9852643843853113,0.6326357404681018,2.6127680339952457,0.4122482294583843
118,0.7064365780714786,3.9482510884602866,1.0176593282006003,0.6334674884803104,2.6103248735413933,0.41208484312043575
119,0.7000023325284322,3.9101390838623047,1.008773431633458,0.6324401354267649,2.612243318209683,0.40708090354056253
120,0.7010937622099211,4.045793215433757,0.9626759688059489,0.6316518666100328,2.613451379929146,0.40452875273071065
121,0.7024070765032913,3.8960439147371235,0.9901522253498887,0.6320271857463531,2.6126231242270364,0.4039863365410018
122,0.6944012208418413,3.962417154601126,0.9926717245217526,0.6341437318899336,2.6082557552922383,0.40917401940283116
123,0.7079351056705822,4.00066497109153,1.0097993377483252,0.6344287987173038,2.60670098771144,0.41275708344731016
124,0.6975401314822111,3.9117583361538975,0.9575422315886526,0.6327251478703353,2.6090107834252128,0.4095768911125016
125,0.7096971851406675,3.8999935858177417,0.9919015295577772,0.6297710455247085,2.614505513741152,0.4013134101881598
126,0.7126966443928805,3.97565330881061,0.9849753632689967,0.6305024371530018,2.6126678285807587,0.3992670313285215
127,0.6994119557467374,3.9152196609612666,0.934259169029467,0.6310884304290271,2.611213840707375,0.39788468127703147
128,0.710735048308517,3.880637031612974,0.999403917428219,0.6305542718755067,2.609956076545437,0.3979086092788808
129,0.7016611767537666,4.039460174965136,0.9561029600374626,0.629771857801145,2.6075027598081713,0.4016350150978478
130,0.7107790600169789,3.9761985143025718,1.0467595060666401,0.6296740391828718,2.605471767648293,0.4073360871224508
131,0.7025988029711174,3.8550816304755933,0.9623199322006919,0.6280022006835381,2.606132340257185,0.4065789193132498
132,0.7058719884265553,4.051381515734123,1.0427825198029026,0.6266296344951992,2.6071097798591114,0.40555150665505957
133,0.6939461574409947,3.8591625184723823,0.9241040511564775,0.6272875044467675,2.6060363010768475,0.4030154508395787
134,0.7013073960940043,3.930907133853797,0.9520692644697247,0.6288690536561674,2.6026056282711725,0.40424494934778143
135,0.7042168595574119,4.05425483530218,0.9865121985926772,0.6296640308233943,2.6014121118253164,0.40573081482935996
136,0.7153592651540582,4.200788208932588,1.0252469705812859,0.629997584506543,2.600639158791869,0.40817603925718876
137,0.7117926117145654,4.008277069438588,1.005736363656593,0.6287018865564443,2.603120755105123,0.40663260264988366
138,0.6973770260810852,3.917716972755663,0.989265217925563,0.6278015936378145,2.604857211565449,0.40549641369033035
139,0.6896476944287618,3.89755139206395,0.9106667944879243,0.6277455796290489,2.60427293290187,0.4063694738123539
140,0.7067616961219094,3.981569839246345,1.0352684837399106,0.6267842733076889,2.603857458072857,0.40559595953809086
141,0.7094681299093998,3.8846072283658115,0.9987755146893588,0.6264482249308677,2.602091796206732,0.4052409420918374
142,0.7029649181799456,3.9260837453784365,0.9713245449644147,0.6274923199284685,2.599614909095486,0.4050484460635777
143,0.6964285409811771,3.9707155733397514,1.0030108672199827,0.6294007266524935,2.598078515407813,0.40432465598531014
144,0.6909243699276086,3.8832184545921558,0.9326080824389602,0.6313208267636543,2.596660652299867,0.4054795486213517
145,0.704557169567455,3.9791546590400464,1.0258271441315159,0.6310516739413686,2.5960832059818464,0.4053219382780312
146,0.7029094045812433,3.977569883519953,0.9691840915968923,0.6297100242907113,2.59795144700656,0.40364088890326283
147,0.7061446327151675,3.9767224716417715,1.0051203821644639,0.6277606082658698,2.602167209569555,0.4018974156275283
148,0.7008564923748826,4.145164952133641,0.963240056326895,0.6261865879497389,2.6051998347261525,0.40041719910002105
149,0.6945248354565013,3.913404450272069,0.9473876989249027,0.6253999615237661,2.6083822285171845,0.39836085973864926
0,0.4058452946799142,49.86369923182896,4.08032246189458,0.6086715116117992,7.828657171151934,0.248014894932726
1,0.6582461442266192,10.693816620962961,0.4598959224564689,0.6972658603730864,9.057335909265671,0.4621990708104015
2,0.7214968698365348,9.880282265799385,0.4895331161362784,0.635390929062001,7.942272436879847,0.4907220219173571
3,0.6579132080078125,9.43345832824707,0.4714466094970703,0.6199247184461051,8.249185346338871,0.43722091952379605
4,0.6658699938229152,9.347447531563896,0.45341543981007165,0.6293915070756508,7.729461363632313,0.45403613987630304
5,0.680881290776389,9.20107386452811,0.5046272916453225,0.6253933058167896,7.788024261920121,0.4455912831055857
6,0.6541685717446464,9.017595045907157,0.42921795163835796,0.6456610434246759,7.467913091617779,0.3415324550910588
7,0.6935958095959255,8.800393404279436,0.371371408871242,0.6819885525390179,7.005158006709857,0.3066402058096698
8,0.7021108627319336,8.47174404689244,0.37095959442002435,0.5970848267965944,6.784342014006454,0.2429528902046872
9,0.6463948334966387,8.388172858101981,0.37819571239607674,0.6276469352471568,6.532224021688865,0.1512531212864131
10,0.672407523223332,7.9762123107910154,0.3952363210065024,0.6095400256832151,6.2859758356191815,0.2731700765825536
11,0.6423414077077593,7.5520725931440085,0.5015409077916827,0.6092265752980309,6.0294854031862135,0.19955648742888096
12,0.6812520350728716,7.63988310950143,0.4480032060827528,0.6239655509482335,5.842672730884413,0.19533953114147604
13,0.6486956851822989,7.757480675833566,0.428487708738872,0.48767934576438293,5.943892193536689,0.193720790374018
14,0.6222844174930028,7.272102737426758,0.4357030808925629,0.5540674237439233,5.634037567751251,0.24008922202743754
15,0.6159495489937918,7.135997840336391,0.40249781949179514,0.6204780879681998,5.628205139271534,0.22874060186156392
16,0.6423059991427831,6.806217929295131,0.39842708451407294,0.4766493644157465,5.554199406700413,0.22531074590056482
17,0.5913334012031555,6.863505758558001,0.3680365775312696,0.5340161806475507,5.466594772617312,0.19591627677861792
18,0.6090510674885341,6.75335043498448,0.40209901843752177,0.5157044634331752,5.338209291444207,0.20569560345071947
19,0.5933176875114441,6.709891945975167,0.4677317414964948,0.543794759433635,5.151120812353427,0.18749133296256518
20,0.6105322752680097,6.9195592335292275,0.5318975976535252,0.47565459944035887,5.052687937325805,0.22332581094581716
21,0.5278628179005214,6.890578665052142,0.8326707124710083,0.5064441083121474,4.863336357757123,0.3417989707341159
22,0.5846837963376726,6.54360328401838,0.8776271138872419,0.5246688923696532,4.804100356832908,0.24589191823110093
23,0.5928679874965123,6.379133565085275,0.6492209621838161,0.5935555478952227,4.808124702342235,0.23180194840814075
24,0.6118691171918597,6.349422236851283,0.7153994406972612,0.49130974155272883,4.650490760803223,0.2287868763843592
25,0.5693577817508153,6.130447333199637,0.7046672616686139,0.46697689973524886,4.432667979358756,0.3433983077968124
26,0.46919520837920053,6.030453913552421,1.7247025830405098,0.430992974417053,4.397132908340788,0.2775498880957165
27,0.4199048204081399,5.910702296665737,2.0201169048036847,0.4295393032749204,4.44943275938939,0.39979470298238046
28,0.48206146103995184,5.983965369633266,2.100616639001029,0.4487162045318715,4.4773293028782755,0.2360818497020833
29,0.5099447318485805,6.215306023189,2.554516969408308,0.46945038851160203,4.4495887408291335,0.209531326798627
30,0.511363172531128,6.129137870243618,1.3332012517111642,0.47032560397238626,4.4801914117632125,0.24361358354561521
31,0.5544426083564759,5.811889035361154,1.0644875918115888,0.4886657251928845,4.139994262778846,0.25040091954878646
32,0.5670933433941432,5.8749497141156874,1.7430270399366106,0.491970967202291,4.173373803605128,0.38151026381193287
33,0.5819455112729753,6.060482965196882,2.5764502457209995,0.5400372991596696,4.147342333828446,0.26661677604174094
34,0.5888638172830855,5.748233331952776,2.0046070848192485,0.4683394688759407,4.04125459698865,0.40199240019721705
35,0.5684148277555193,5.4059839384896415,1.8491217374801636,0.4309428190662913,4.055476536715988,0.2930034860207217
36,0.5695584092821394,5.384963212694441,1.6551569870540075,0.47295959805050036,3.836029721002509,0.37110728852070163
37,0.5894280518804278,5.427890178135463,2.280460671016148,0.45315074485583895,4.112051942922773,0.23619302389395497
38,0.5575443131583078,5.459004865373884,1.6985750607081822,0.4535352927054802,3.803559995915768,0.3784736995279354
0,0.3040976081575666,52.20005634852818,8.218579016413008,0.5890908624133925,9.01810255537938,0.5295226334655372
1,0.7358999797276088,10.298307173592704,0.508411295073373,0.666439583701809,7.9973297119140625,0.39892424784437586
2,0.7347426942416599,10.692938504900251,0.48978277785437446,0.7584076945799111,7.820703798837036,0.35911842223501556
3,0.7536726611001151,9.551701327732632,0.37014427866254535,0.6226999624802249,7.117249286957901,0.2133394002261823
4,0.647916533265795,9.25331529889788,0.499675680909838,0.6612693758776588,6.954865406899557,0.21139413379404667
5,0.658606481552124,8.392329461233956,0.349413126707077,0.5535065349001084,6.573541209645515,0.16046306055827733
6,0.5757783242634364,8.150604901994978,0.34614645923886983,0.5202585528366757,6.5258791359671715,0.1506504766697431
7,0.5913016949381147,8.373096329825264,0.34935911553246635,0.6051280333177886,6.341928301066377,0.17317032194050558
8,0.6510024734905788,7.754843357631138,0.3704219341278076,0.6434291257475414,6.323700445411849,0.20644843795873824
9,0.6312679937907628,7.442377267565046,0.3644883155822754,0.5130345064358119,6.4441715087333735,0.14848505950322116
10,0.5078044125011989,8.242086928231375,0.3535324999264308,0.5011502312917779,6.515143032491642,0.24878396431024927
11,0.5432401810373578,7.747789124080113,0.4753703202520098,0.5377853517114681,6.251080909784693,0.2340345041160166
12,0.5936630981309073,7.561190741402762,0.553384422830173,0.5604154376217919,6.251290864317957,0.17473726855577343
13,0.5563332234110151,7.738753318786621,0.34420532158442907,0.4963378236241584,6.340778747614283,0.18749552834643066
14,0.5504519496645246,8.141935702732631,0.43643815091678073,0.5742373853704356,6.102350603925051,0.1708357067656343
15,0.6029303107942854,7.833449350084577,0.4014286024229867,0.6238853096091834,6.197430944790805,0.2504517409923303
16,0.6105533361434936,7.644261659894671,0.6101412296295166,0.6261932915144593,6.138283409341408,0.27567071919023556
17,0.6257568648883275,7.3865512711661205,0.47453092762402127,0.5223032501492187,6.170788389052788,0.2089291747904172
18,0.4976105928421021,7.247318240574428,0.3845094876629966,0.45265088246686613,6.0020699396620705,0.17413484528116938
19,0.5349735736846923,7.098931734902518,0.3462808532374246,0.4821121087909615,5.847365226188716,0.16161415894536207
20,0.4680814870766231,6.812463447025844,0.36305210334914073,0.3842005653537973,5.76111193468971,0.19035812581542635
21,0.46908619403839114,6.889010660988944,0.3735539104257311,0.43094030261909877,5.828761831687315,0.23710454684974502
22,0.4774337887763977,7.095378126416888,0.43562411410467966,0.6062072319705991,5.719756641527162,0.22372378049975764
23,0.6241108332361494,6.76698728288923,0.4472284930092948,0.4696660542140042,5.836157241876978,0.1514415153621757
24,0.5528176256588527,6.755487373897007,0.37314123596463883,0.5193557943740901,5.715980648124305,0.18321270120404934
25,0.578835027558463,6.959911319187709,0.5684867015906743,0.4393739239142759,5.902992123234881,0.17891475210224625
26,0.5712870580809457,6.913947922842843,0.5320602434022086,0.6122509610913965,5.459361507944817,0.24850351706038426
27,0.5868680936949594,6.541829626900809,0.42237252167293005,0.5056291005037127,5.306367359022154,0.23394731622542778
28,0.5550285066877093,6.472142028808594,0.5704060861042568,0.5030879086821619,5.212555746092414,0.27545732172736287
29,0.5661192928041731,6.588541957310268,0.75283990246909,0.499210896718241,5.031087610843408,0.3801061759029862
30,0.5539869666099548,6.2666737147739955,0.9004993609019688,0.5391754651591726,4.91251984129857,0.3559742461155801
31,0.5907479081835065,6.48932113647461,0.5864435860088894,0.5377410258689936,4.840117461489935,0.24602911507126188
32,0.5867200289453779,6.142530536651611,0.5637054221970694,0.37793199641861186,4.833081485581224,0.2950998222740897
33,0.47671720470700946,6.073432813371931,0.6323725700378418,0.42815419618230666,4.55156507631288,0.3104454879343075
34,0.5032452430043902,5.909109960283552,0.6192575795309884,0.5342928732398653,4.731304050362023,0.28437957624449345
35,0.5554479496819632,5.869454111371722,0.5704602531024388,0.4560037612044898,4.395149989719808,0.26253822815679284
36,0.5527231471879142,5.704297583443778,0.5332651172365461,0.5018423760894442,4.335914392540925,0.3150045828227579
37,0.5720860464232308,5.712010778699603,0.5625479340553283,0.4341260242636186,4.508512434298105,0.22105234121754222
38,0.5493682878358024,5.790967178344727,0.5903439351490566,0.4490213024355199,4.217510355650074,0.3619881189652603
39,0.5643061552728925,5.563689804077148,0.7878630484853472,0.45539605443495035,4.317630263140602,0.22443654502395297
40,0.5538127439362662,5.762480776650565,0.4735563252653394,0.4530496218778791,4.059584652420378,0.24410650460389408
41,0.5384214895112174,5.466947909763881,0.5063309822763715,0.49266896282669403,4.0707899427762,0.23840643715684431
42,0.5522317239216396,5.2532139641898015,0.5100712452616011,0.5201181390859785,3.9116939314960564,0.26861150290844216
43,0.573591194834028,5.351268672943116,0.4916335608278002,0.43143182644878864,4.8760336924643415,0.1818297875188563
44,0.5606645788465228,5.772476918356759,0.4777784185750144,0.4673965286164388,4.14931248226305,0.2120719347557012
45,0.5759842753410339,5.394980444226946,0.5172341091292245,0.41635263357719365,4.074449424325985,0.4553970942532059
46,0.5644153714179992,5.164576503208705,0.777536233833858,0.5322916390251939,3.8539350328654267,0.2956428971603839
47,0.578876963683537,5.244036851610456,0.7555534958839416,0.5241523028290185,3.7892597643998416,0.3125522728383976
48,0.5714152829987662,5.332855687822614,0.680727333681924,0.5842667865927202,3.785994842974809,0.2905506983290624
49,0.5550250172615051,5.261419459751674,0.5957175816808428,0.4955679291356219,3.789109021207712,0.32585218309485997
50,0.5975690722465515,5.06728698185512,0.5580664208957127,0.5522576727136208,3.6546375037979906,0.3697667252408327
51,0.6205987095832824,5.194295964922223,0.6078769019671849,0.6183213987489686,3.7211824229163843,0.41457443863806065
52,0.6609641875539507,5.222140189579555,0.6657828654561724,0.5037733386032772,3.7571675063919847,0.35402704590428485
53,0.620334894316537,5.007589871542795,0.7400681257247925,0.583035457308275,3.644221622578419,0.28255823928944385
54,0.6428994706698826,5.238659736088344,0.9405843564442226,0.6404674536120283,3.5785380245125205,0.33119493679408607
55,0.6608138969966344,5.206877190726144,0.7824244805744716,0.5372879805356047,3.5048806127840586,0.29029137809781264
56,0.6163650870323181,5.104315676007952,0.6683693391936166,0.5980101532309595,3.433399113425373,0.32188250896704457
57,0.6670213375772749,5.160738509041923,0.7268364174025399,0.6466934446000705,3.431196901920068,0.27988753658141535
58,0.6606797388621739,5.189449637276786,0.7211976885795593,0.6584364828402108,3.4987827565548195,0.28121349106739907
59,0.6573882613863263,4.7960701806204655,0.5557437598705292,0.573756741346234,3.2801467658829515,0.35814782650801386
60,0.6363449607576642,4.8417081560407365,0.5144708020346506,0.5386020354110829,3.335599631288626,0.38513697672934427
61,0.6434432540621077,4.92707143511091,1.1393155438559397,0.5826108120653751,3.7524223258025455,0.5780145130018248
62,0.6441117678369794,5.09806444985526,1.6094691940716335,0.5899577610684137,3.3599783486693444,0.2782277856429998
63,0.5940232021468026,5.093807547433036,0.5707088027681623,0.49760258241291466,3.272468970639862,0.2910370282883192
64,0.6512159705162048,4.933152048928397,0.7633195127759661,0.6256691295735157,3.3375655752028863,0.3189259650063341
65,0.7013836656297956,4.859810815538679,0.6893471496445792,0.633951489507717,3.1297604707035704,0.31579776924021924
66,0.6743034737450736,4.898792035239083,0.5792177523885454,0.6021680305473995,3.1098926676450853,0.35022948345128635
